"ENTREZID","SYMBOL"
"100131971","RPS26P54"
"9754","STARD8"
"51167","CYB5R4"
"8239","USP9X"
"23350","U2SURP"
"5209","PFKFB3"
"4353","MPO"
"80329","ULBP1"
"114836","SLAMF6"
"343472","BARHL2"
"7368","UGT8"
"830","CAPZA2"
"253935","ANGPTL5"
"2161","F12"
"750","GAS8-AS1"
"9421","HAND1"
"91664","ZNF845"
"1893","ECM1"
"10024","TROAP"
"4241","MELTF"
"3241","HPCAL1"
"9741","LAPTM4A"
"5406","PNLIP"
"5480","PPIC"
"4843","NOS2"
"1942","EFNA1"
"3996","LLGL1"
"339344","MYPOP"
"387266","KRTAP5-3"
"8346","HIST1H2BI"
"6845","VAMP7"
"5098","PCDHGC3"
"3155","HMGCL"
"1816","DRD5"
"83877","TM2D2"
"84328","LZIC"
"79663","HSPBAP1"
"25876","SPEF1"
"1992","SERPINB1"
"3570","IL6R"
"5663","PSEN1"
"8637","EIF4EBP3"
"8411","EEA1"
"51184","GPN3"
"4069","LYZ"
"4172","MCM3"
"435","ASL"
"54534","MRPL50"
"7424","VEGFC"
"54585","LZTFL1"
"79594","MUL1"
"51622","CCZ1"
"57335","ZNF286A"
"2243","FGA"
"150353","DNAJB7"
"2017","CTTN"
"283229","CRACR2B"
"56911","MAP3K7CL"
"259285","TAS2R39"
"10807","SDCCAG3"
"80305","TRABD"
"85481","PSKH2"
"51157","ZNF580"
"25844","YIPF3"
"51322","WAC"
"79447","PAGR1"
"173","AFM"
"8900","CCNA1"
"50852","TRAT1"
"219493","OR5AR1"
"326594","MORF4L1P2"
"9210","BMP15"
"653268","AGAP7P"
"51678","MPP6"
"57703","CWC22"
"83983","TSSK6"
"57558","USP35"
"389203","SMIM20"
"5933","RBL1"
"5335","PLCG1"
"3274","HRH2"
"143903","LAYN"
"389558","FAM180A"
"8944","SNORD73A"
"387923","SERP2"
"23526","ARHGAP45"
"494115","RBMXL1"
"90843","TCEAL8"
"80142","PTGES2"
"3454","IFNAR1"
"246100","CTAG1A"
"23480","SEC61G"
"283537","SLC46A3"
"9394","HS6ST1"
"285141","ERICH2"
"10908","PNPLA6"
"79755","ZNF750"
"9531","BAG3"
"26471","NUPR1"
"57698","SHTN1"
"9881","TRANK1"
"10438","C1D"
"5498","PPOX"
"51125","GOLGA7"
"79020","C7orf25"
"728279","KRTAP2-2"
"56287","GKN1"
"116379","IL22RA2"
"4957","ODF2"
"58531","PRM3"
"5788","PTPRC"
"124401","ANKS3"
"63971","KIF13A"
"25782","RAB3GAP2"
"5608","MAP2K6"
"6002","RGS12"
"3394","IRF8"
"79724","ZNF768"
"9862","MED24"
"9021","SOCS3"
"54760","PCSK4"
"115950","ZNF653"
"28972","SPCS1"
"55351","STK32B"
"285368","PRRT3"
"85363","TRIM5"
"286205","SCAI"
"9402","GRAP2"
"50861","STMN3"
"253152","EPHX4"
"55237","VRTN"
"89885","FATE1"
"144233","BCDIN3D"
"28989","NTMT1"
"10109","ARPC2"
"7978","MTERF1"
"25797","QPCT"
"10673","TNFSF13B"
"2220","FCN2"
"5455","POU3F3"
"9389","SLC22A14"
"163590","TOR1AIP2"
"10204","NUTF2"
"79891","ZNF671"
"35","ACADS"
"84126","ATRIP"
"2195","FAT1"
"9883","POM121"
"147841","SPC24"
"9675","TTI1"
"283159","OR8D1"
"2002","ELK1"
"200315","APOBEC3A"
"642517","AGAP9"
"284119","CAVIN1"
"10097","ACTR2"
"7084","TK2"
"5682","PSMA1"
"653604","HIST2H3D"
"57181","SLC39A10"
"651","BMP3"
"8611","PLPP1"
"79648","MCPH1"
"7529","YWHAB"
"202500","TCTE1"
"2147","F2"
"57211","ADGRG6"
"6546","SLC8A1"
"63877","FAM204A"
"9806","SPOCK2"
"147923","ZNF420"
"140612","ZFP28"
"79191","IRX3"
"60343","FAM3A"
"353497","POLN"
"26747","NUFIP1"
"635","BHMT"
"388115","CCDC9B"
"387763","C11orf96"
"2691","GHRH"
"7415","VCP"
"30000","TNPO2"
"150763","GPAT2"
"79656","BEND5"
"10023","FRAT1"
"11247","NXPH4"
"8705","B3GALT4"
"57608","JCAD"
"120526","DNAJC24"
"11069","RAPGEF4"
"7172","TPMT"
"56902","PNO1"
"83888","FGFBP2"
"10965","ACOT2"
"23168","RTF1"
"91975","ZNF300"
"486","FXYD2"
"3852","KRT5"
"5094","PCBP2"
"126321","MFSD12"
"54959","ODAM"
"9633","TESMIN"
"56474","CTPS2"
"10250","SRRM1"
"337978","KRTAP21-2"
"55872","PBK"
"5291","PIK3CB"
"134265","AFAP1L1"
"10521","DDX17"
"134637","ADAT2"
"79873","NUDT18"
"747","DAGLA"
"9177","HTR3B"
"116135","LRRC3B"
"1849","DUSP7"
"80184","CEP290"
"56920","SEMA3G"
"2436","FRA10F"
"56099","PCDHGB7"
"8439","NSMAF"
"51102","MECR"
"2879","GPX4"
"2667","GDI2P1"
"90957","DHX57"
"7095","SEC62"
"26229","B3GAT3"
"338322","NLRP10"
"1361","CPB2"
"10227","MFSD10"
"2242","FES"
"192670","AGO4"
"81928","CABLES2"
"728215","FAM155A"
"375057","STUM"
"23002","DAAM1"
"80326","WNT10A"
"1634","DCN"
"255061","TAC4"
"6320","CLEC11A"
"399671","HEATR4"
"26017","FAM32A"
"80323","CCDC68"
"5696","PSMB8"
"401190","RGS7BP"
"60529","ALX4"
"10960","LMAN2"
"51075","TMX2"
"26211","OR2F1"
"149998","LIPI"
"26826","RNU6-6P"
"2904","GRIN2B"
"9914","ATP2C2"
"286262","TPRN"
"5020","OXT"
"113510","HELQ"
"30817","ADGRE2"
"677813","SNORA30"
"8050","PDHX"
"11335","CBX3"
"340654","LIPM"
"729873","TBC1D3"
"406912","MIR125B2"
"50651","SLC45A1"
"55651","NHP2"
"26586","CKAP2"
"7404","UTY"
"10059","DNM1L"
"9180","OSMR"
"79890","RIN3"
"2813","GP2"
"7410","VAV2"
"56311","ANKRD7"
"7739","ZNF185"
"26065","LSM14A"
"83723","FAM57B"
"744","MPPED2"
"115399","LRRC56"
"84765","ZNF577"
"9750","RIPOR2"
"64396","GMCL1P1"
"11079","RER1"
"8747","ADAM21"
"79096","C11orf49"
"115019","SLC26A9"
"53981","CPSF2"
"89886","SLAMF9"
"3674","ITGA2B"
"9351","SLC9A3R2"
"83890","SPATA9"
"3778","KCNMA1"
"284349","ZNF283"
"138716","RPP25L"
"1121","CHM"
"27245","AHDC1"
"129790","C7orf13"
"155","ADRB3"
"64115","VSIR"
"7296","TXNRD1"
"1158","CKM"
"10650","PRELID3A"
"6565","SLC15A2"
"220979","C10orf25"
"6769","STAC"
"90326","THAP3"
"6491","STIL"
"7559","ZNF12"
"285533","RNF175"
"51227","PIGP"
"653247","PRB2"
"283951","C16orf91"
"440270","GOLGA8B"
"7903","ST8SIA4"
"3578","IL9"
"122809","SOCS4"
"9729","KIAA0408"
"284307","ZIK1"
"55331","ACER3"
"200035","NUDT17"
"51733","UPB1"
"51493","RTCB"
"7216","TRO"
"84298","LLPH"
"283677","REC114"
"92255","LMBRD2"
"10524","KAT5"
"9039","UBA3"
"54456","MOV10L1"
"57205","ATP10D"
"9058","SLC13A2"
"342909","ZNF284"
"9173","IL1RL1"
"9349","RPL23"
"9044","BTAF1"
"64858","DCLRE1B"
"55200","PLEKHG6"
"348793","WDR53"
"57677","ZFP14"
"112714","TUBA3E"
"4323","MMP14"
"1802","DPH2"
"387522","TMEM189-UBE2V1"
"9716","AQR"
"6793","STK10"
"130507","UBR3"
"51439","FAM8A1"
"6342","SCP2"
"114815","SORCS1"
"10544","PROCR"
"6666","SOX12"
"3145","HMBS"
"92610","TIFA"
"144195","SLC2A14"
"9749","PHACTR2"
"7855","FZD5"
"145645","TERB2"
"492311","IGIP"
"57590","WDFY1"
"149345","SHISA4"
"89884","LHX4"
"55233","MOB1A"
"3633","INPP5B"
"5585","PKN1"
"2812","GP1BB"
"8436","CAVIN2"
"11010","GLIPR1"
"26686","OR4E2"
"65121","PRAMEF1"
"29904","EEF2K"
"79815","NIPAL2"
"653333","FAM86B2"
"10629","TAF6L"
"7703","PCGF2"
"8795","TNFRSF10B"
"23031","MAST3"
"23176","SEPT8"
"9766","SUSD6"
"4848","CNOT2"
"414332","LCN10"
"117154","DACH2"
"4126","MANBA"
"80232","WDR26"
"6811","STX5"
"6620","SNCB"
"654346","LGALS9C"
"166824","RASSF6"
"285877","POM121L12"
"199777","ZNF626"
"343071","PRAMEF10"
"148252","DIRAS1"
"63925","ZNF335"
"10455","ECI2"
"28959","TMEM176B"
"84777","DLGAP1-AS2"
"50486","G0S2"
"6338","SCNN1B"
"80208","SPG11"
"5573","PRKAR1A"
"967","CD63"
"117156","SCGB3A2"
"6645","SNTB2"
"51567","TDP2"
"10302","SNAPC5"
"51668","HSPB11"
"29922","NME7"
"51768","TM7SF3"
"1553","CYP2A13"
"2622","GAS8"
"1628","DBP"
"1630","DCC"
"10780","ZNF234"
"10778","ZNF271P"
"712","C1QA"
"285596","FAM153A"
"9830","TRIM14"
"10681","GNB5"
"51805","COQ3"
"391109","OR10K1"
"129293","TRABD2A"
"196374","KRT78"
"2222","FDFT1"
"283987","HID1"
"219954","OR9I1"
"5255","PHKA1"
"9354","UBE4A"
"60561","RINT1"
"140456","ASB11"
"23639","LRRC6"
"10295","BCKDK"
"114799","ESCO1"
"5066","PAM"
"9813","EFCAB14"
"442213","PTCHD4"
"23213","SULF1"
"56547","MMP26"
"10046","MAMLD1"
"55171","TBCCD1"
"6948","TCN2"
"154754","PRSS3P2"
"6900","CNTN2"
"51195","RAPGEFL1"
"81492","RSPH6A"
"8505","PARG"
"23462","HEY1"
"5973","RENBP"
"64428","NARFL"
"25807","RHBDD3"
"8324","FZD7"
"594839","SNORA33"
"27346","TMEM97"
"5532","PPP3CB"
"84936","ZFYVE19"
"1397","CRIP2"
"60386","SLC25A19"
"6335","SCN9A"
"255220","TXNDC8"
"9940","DLEC1"
"148109","FAM187B"
"118471","PRAP1"
"84767","TRIM51"
"2107","ETF1"
"359948","IRF2BP2"
"901","CCNG2"
"27085","MTBP"
"282763","OR51B5"
"214","ALCAM"
"22900","CARD8"
"319101","KRT73"
"3817","KLK2"
"79875","THSD4"
"710","SERPING1"
"131076","CCDC58"
"140731","ANKRD60"
"2956","MSH6"
"286187","PPP1R42"
"3248","HPGD"
"4288","MKI67"
"644844","PHGR1"
"84675","TRIM55"
"51100","SH3GLB1"
"284827","KRTAP13-4"
"83880","EIF3FP2"
"390429","OR4N2"
"149647","FAM71A"
"438","ASMT"
"147372","CCBE1"
"57512","GPR158"
"245909","DEFB106A"
"64094","SMOC2"
"441150","C6orf226"
"25959","KANK2"
"503834","DPRX"
"54960","GEMIN8"
"143689","PIWIL4"
"414899","BLID"
"55810","FOXJ2"
"255101","CFAP65"
"143941","TTC36"
"51059","FAM135B"
"345222","MSANTD1"
"2733","GLE1"
"6176","RPLP1"
"392138","OR2A25"
"60436","TGIF2"
"29785","CYP2S1"
"10940","POP1"
"5806","PTX3"
"25924","MYRIP"
"427","ASAH1"
"64332","NFKBIZ"
"79709","COLGALT1"
"255374","MBLAC1"
"7280","TUBB2A"
"5284","PIGR"
"9831","ZNF623"
"7803","PTP4A1"
"11162","NUDT6"
"79748","LMAN1L"
"3447","IFNA13"
"30844","EHD4"
"340811","AKR1C8P"
"64210","MMS19"
"84946","LTV1"
"10263","CDK2AP2"
"4439","MSH5"
"339778","C2orf70"
"55832","CAND1"
"151649","PP2D1"
"8764","TNFRSF14"
"79856","SNX22"
"158","ADSL"
"1876","E2F6"
"79652","TMEM204"
"83903","HASPIN"
"341568","OR8S1"
"8863","PER3"
"472","ATM"
"283160","OR8D2"
"158931","TCEAL6"
"442867","BPY2B"
"27033","ZBTB32"
"5199","CFP"
"7691","ZNF132"
"4137","MAPT"
"51129","ANGPTL4"
"6428","SRSF3"
"80111","C3orf36"
"344148","NCKAP5"
"85365","ALG2"
"51065","RPS27L"
"4035","LRP1"
"65123","INTS3"
"255919","CNEP1R1"
"83895","KRTAP1-5"
"89853","MVB12B"
"157567","ANKRD46"
"9304","SNORD22"
"5202","PFDN2"
"2495","FTH1"
"3995","FADS3"
"58476","TP53INP2"
"57721","METTL14"
"92014","SLC25A51"
"9730","DCAF1"
"474382","H2AFB1"
"8784","TNFRSF18"
"10998","SLC27A5"
"2846","LPAR4"
"80011","FAM192A"
"146395","GSG1L"
"286451","YIPF6"
"3773","KCNJ16"
"128061","C1orf131"
"340562","SATL1"
"1603","DAD1"
"9875","URB1"
"8310","ACOX3"
"439","ASNA1"
"8368","HIST1H4L"
"10505","SEMA4F"
"1113","CHGA"
"1743","DLST"
"118813","ZFYVE27"
"23181","DIP2A"
"11093","ADAMTS13"
"549","AUH"
"256979","SUN3"
"3660","IRF2"
"2498","FTH1P3"
"128372","OR6N1"
"55217","TMLHE"
"6833","ABCC8"
"1527","TEX28"
"137886","UBXN2B"
"128646","SIRPD"
"343413","FCRL6"
"9274","BCL7C"
"492303","GEMIN8P4"
"91151","TIGD7"
"4223","MEOX2"
"55103","RALGPS2"
"64794","DDX31"
"23529","CLCF1"
"5197","PF4V1"
"1195","CLK1"
"1836","SLC26A2"
"10903","MTMR11"
"57026","PDXP"
"677815","SNORA2C"
"1235","CCR6"
"51398","WDR83OS"
"399","RHOH"
"2811","GP1BA"
"3837","KPNB1"
"120065","OR5P2"
"202658","TRIM39-RPP21"
"283116","TRIM49B"
"23357","ANGEL1"
"7328","UBE2H"
"5901","RAN"
"54221","SNTG2"
"55777","MBD5"
"154807","VKORC1L1"
"4627","MYH9"
"128408","BHLHE23"
"152756","FAM218A"
"9746","CLSTN3"
"63924","CIDEC"
"55308","DDX19A"
"8612","PLPP2"
"5373","PMM2"
"9920","KBTBD11"
"22954","TRIM32"
"23211","ZC3H4"
"83876","MRO"
"9671","WSCD2"
"729246","PRR20D"
"54554","WDR5B"
"10871","CD300C"
"26005","C2CD3"
"1132","CHRM4"
"3150","HMGN1"
"8731","RNMT"
"2039","DMTN"
"94234","FOXQ1"
"25865","PRKD2"
"51700","CYB5R2"
"137362","GOT1L1"
"401115","C4orf48"
"8932","MBD2"
"54187","NANS"
"91977","MYOZ3"
"57605","PITPNM2"
"391123","VSIG8"
"2334","AFF2"
"26507","CNNM1"
"3131","HLF"
"4756","NEO1"
"88455","ANKRD13A"
"7064","THOP1"
"79797","ZNF408"
"6652","SORD"
"6616","SNAP25"
"83935","TMEM133"
"64754","SMYD3"
"9447","AIM2"
"9053","MAP7"
"55904","KMT2E"
"22937","SCAP"
"84250","SLF1"
"130162","CLHC1"
"7567","ZNF19"
"100287205","USP17L12"
"10371","SEMA3A"
"196463","PLBD2"
"286499","FAM133A"
"54536","EXOC6"
"7576","ZNF28"
"1544","CYP1A2"
"7873","MANF"
"55888","ZKSCAN7"
"6531","SLC6A3"
"3446","IFNA10"
"6425","SFRP5"
"112609","MRAP2"
"25893","TRIM58"
"51380","CSAD"
"89845","ABCC10"
"51282","SCAND1"
"83697","SLC4A9"
"93183","PIGM"
"79178","THTPA"
"285074","LOC285074"
"23479","ISCU"
"80712","ESX1"
"54657","UGT1A4"
"9419","CRIPT"
"285971","ZNF775"
"57593","EBF4"
"10913","EDAR"
"2786","GNG4"
"138804","OR13C4"
"1950","EGF"
"100131801","PET100"
"81853","TMEM14B"
"359845","RFLNB"
"254958","REXO1L1P"
"84334","APOPT1"
"154796","AMOT"
"22854","NTNG1"
"1482","NKX2-5"
"200933","FBXO45"
"92126","DSEL"
"377007","KLHL30"
"7534","YWHAZ"
"8793","TNFRSF10D"
"6530","SLC6A2"
"56163","RNF17"
"641372","ACOT6"
"64921","CASD1"
"14","AAMP"
"112936","VPS26B"
"162333","MARCH10"
"22859","ADGRL1"
"3445","IFNA8"
"9658","ZNF516"
"5276","SERPINI2"
"11342","RNF13"
"7444","VRK2"
"51634","RBMX2"
"64121","RRAGC"
"6231","RPS26"
"91978","TPGS1"
"51281","ANKMY1"
"50836","TAS2R8"
"3105","HLA-A"
"2670","GFAP"
"136319","MTPN"
"83959","SLC4A11"
"26037","SIPA1L1"
"259294","TAS2R19"
"56521","DNAJC12"
"54581","SCAND2P"
"79570","NKAIN1"
"10600","USP16"
"65992","DDRGK1"
"7364","UGT2B7"
"29958","DMGDH"
"129563","DIS3L2"
"100289087","TSPY10"
"5364","PLXNB1"
"1735","DIO3"
"22797","TFEC"
"127703","C1orf216"
"57620","STIM2"
"51024","FIS1"
"8654","PDE5A"
"997","CDC34"
"80728","ARHGAP39"
"9390","SLC22A13"
"10280","SIGMAR1"
"54663","WDR74"
"1193","CLIC2"
"7520","XRCC5"
"5265","SERPINA1"
"157570","ESCO2"
"374887","YJEFN3"
"388969","C2orf68"
"123811","FOPNL"
"8718","TNFRSF25"
"116966","WDR17"
"378925","RNF148"
"55256","ADI1"
"57786","RBAK"
"283726","SAXO2"
"9581","PREPL"
"10058","ABCB6"
"388182","SPATA41"
"8698","S1PR4"
"388555","IGFL3"
"2193","FARSA"
"3681","ITGAD"
"8576","STK16"
"80775","TMEM177"
"7018","TF"
"8745","ADAM23"
"89882","TPD52L3"
"29803","REPIN1"
"79071","ELOVL6"
"134957","STXBP5"
"387496","RASL11A"
"26091","HERC4"
"130576","LYPD6B"
"23481","PES1"
"4860","PNP"
"2798","GNRHR"
"286256","LCN12"
"56889","TM9SF3"
"22839","DLGAP4"
"57037","ANKMY2"
"51742","ARID4B"
"6728","SRP19"
"11197","WIF1"
"340120","ANKRD34B"
"9244","CRLF1"
"2073","ERCC5"
"100288695","LIMS4"
"6649","SOD3"
"6612","SUMO3"
"5192","PEX10"
"54980","C2orf42"
"4058","LTK"
"51473","DCDC2"
"10485","C1orf61"
"340980","OR52B6"
"169166","SNX31"
"5694","PSMB6"
"56950","SMYD2"
"83850","ESYT3"
"116985","ARAP1"
"9283","GPR37L1"
"195814","SDR16C5"
"55723","ASF1B"
"284615","ANKRD34A"
"259240","WFDC9"
"1350","COX7C"
"4067","LYN"
"9681","DEPDC5"
"9924","PAN2"
"79780","CCDC82"
"84549","MAK16"
"100130302","SUPT20HL1"
"81624","DIAPH3"
"127700","OSCP1"
"996","CDC27"
"11194","ABCB8"
"51501","HIKESHI"
"5990","RFX2"
"192286","HIGD2A"
"54345","SOX18"
"118663","BTBD16"
"81626","SHCBP1L"
"6505","SLC1A1"
"374900","ZNF568"
"92211","CDHR1"
"1672","DEFB1"
"55821","ALLC"
"100287144","USP17L10"
"285051","STPG4"
"8453","CUL2"
"2566","GABRG2"
"26157","GIMAP2"
"10208","USPL1"
"3927","LASP1"
"22807","IKZF2"
"1198","CLK3"
"84624","FNDC1"
"84890","ADO"
"10577","NPC2"
"9666","DZIP3"
"64773","PCED1A"
"10215","OLIG2"
"78994","PRR14"
"5988","RFPL1"
"29126","CD274"
"30818","KCNIP3"
"85416","ZIC5"
"27430","MAT2B"
"84870","RSPO3"
"6182","MRPL12"
"23175","LPIN1"
"6542","SLC7A2"
"353139","LCE2A"
"3609","ILF3"
"4826","NNAT"
"10678","B3GNT2"
"56126","PCDHB10"
"26354","GNL3"
"119392","SFR1"
"92370","PXYLP1"
"23360","FNBP4"
"770","CA11"
"6830","SUPT6H"
"1944","EFNA3"
"5638","PRRG1"
"8490","RGS5"
"5218","CDK14"
"2543","GAGE1"
"797","CALCB"
"79927","FAM110D"
"11140","CDC37"
"148418","SAMD13"
"644019","CBWD6"
"25906","ANAPC15"
"9585","KIF20B"
"25988","HINFP"
"167153","PAPD4"
"6753","SSTR3"
"1997","ELF1"
"90806","ANGEL2"
"50945","TBX22"
"201798","TIGD4"
"56169","GSDMC"
"84133","ZNRF3"
"5048","PAFAH1B1"
"23549","DNPEP"
"1106","CHD2"
"1069","CETN2"
"8500","PPFIA1"
"8910","SGCE"
"404220","C6orf201"
"54973","INTS11"
"79081","LBHD1"
"9091","PIGQ"
"9692","KIAA0391"
"60676","PAPPA2"
"1412","CRYBA2"
"1991","ELANE"
"129607","CMPK2"
"201255","LRRC45"
"972","CD74"
"5445","PON2"
"728405","USP17L29"
"5162","PDHB"
"55466","DNAJA4"
"5565","PRKAB2"
"83999","KREMEN1"
"55374","TMCO6"
"10422","UBAC1"
"222223","KIAA1324L"
"8433","UTF1"
"4973","OLR1"
"1319","CORD1"
"100287042","LOC100287042"
"23418","CRB1"
"57495","NWD2"
"645899","RPS28P4"
"5450","POU2AF1"
"55701","ARHGEF40"
"23191","CYFIP1"
"344838","PAQR9"
"392636","AGMO"
"56952","PRTFDC1"
"81061","OR11H1"
"1589","CYP21A2"
"10898","CPSF4"
"55795","PCID2"
"9228","DLGAP2"
"26820","SNORD24"
"448831","FRG2"
"10388","SYCP2"
"2788","GNG7"
"3978","LIG1"
"84924","ZNF566"
"84164","ASCC2"
"23596","OPN3"
"131920","TMEM207"
"387890","TMEM233"
"23085","ERC1"
"253260","RICTOR"
"5021","OXTR"
"7979","SEM1"
"344","APOC2"
"51616","TAF9B"
"64224","HERPUD2"
"203076","C8orf74"
"3614","IMPDH1"
"9913","SUPT7L"
"11262","SP140"
"10488","CREB3"
"84891","ZSCAN10"
"11236","RNF139"
"7743","ZNF189"
"284366","KLK9"
"4913","NTHL1"
"224","ALDH3A2"
"79171","RBM42"
"63923","TNN"
"94104","PAXBP1"
"145258","GSC"
"1122","CHML"
"139065","SLITRK4"
"3981","LIG4"
"284434","NWD1"
"2065","ERBB3"
"81551","STMN4"
"728505","WDR82P1"
"494470","RNF165"
"121665","SPPL3"
"715","C1R"
"6628","SNRPB"
"8313","AXIN2"
"2299","FOXI1"
"126402","CCDC105"
"2331","FMOD"
"51727","CMPK1"
"125170","MIEF2"
"126272","EID2B"
"10075","HUWE1"
"54878","DPP8"
"4690","NCK1"
"602","BCL3"
"7360","UGP2"
"342945","ZSCAN22"
"504180","DEFB105B"
"6527","SLC5A4"
"283","ANG"
"162417","NAGS"
"11044","PAPD7"
"2729","GCLC"
"7593","MZF1"
"91851","CHRDL1"
"26027","ACOT11"
"55629","PNRC2"
"728441","GGT2"
"23787","MTCH1"
"51164","DCTN4"
"5071","PRKN"
"9317","PTER"
"118980","SFXN2"
"10170","DHRS9"
"84930","MASTL"
"94101","ORMDL1"
"171483","FAM9B"
"3696","ITGB8"
"2516","NR5A1"
"114788","CSMD3"
"220136","CFAP53"
"54112","GPR88"
"2845","GPR22"
"55512","SMPD3"
"3083","HGFAC"
"654817","NCF1C"
"10383","TUBB4B"
"23212","RRS1"
"29775","CARD10"
"1299","COL9A3"
"2744","GLS"
"80350","LPAL2"
"90050","FAM181A"
"246181","AKR7L"
"2672","GFI1"
"118738","ZNF488"
"959","CD40LG"
"90488","TMEM263"
"79005","SCNM1"
"8468","FKBP6"
"220004","PPP1R32"
"55911","APOBR"
"57179","KIAA1191"
"645922","S100A7L2"
"84922","FIZ1"
"344018","FIGLA"
"79946","C10orf95"
"7381","UQCRB"
"27071","DAPP1"
"145858","C15orf32"
"9978","RBX1"
"79053","ALG8"
"100129924","TMEM269"
"79637","ARMC7"
"9185","REPS2"
"9045","RPL14"
"1629","DBT"
"27022","FOXD3"
"10953","TOMM34"
"2189","FANCG"
"23524","SRRM2"
"91966","CXorf40A"
"27065","NSG1"
"254013","ETFBKMT"
"341947","COX8C"
"2859","GPR35"
"1798","DPAGT1"
"3236","HOXD10"
"374654","KIF7"
"26019","UPF2"
"100132057","LOC100132057"
"6498","SKIL"
"9896","FIG4"
"160364","CLEC12A"
"51131","PHF11"
"55633","TBC1D22B"
"162979","ZNF296"
"4640","MYO1A"
"29886","SNX8"
"122011","CSNK1A1L"
"27121","DKK4"
"8293","SERF1A"
"23527","ACAP2"
"9982","FGFBP1"
"90809","PIP4P1"
"6533","SLC6A6"
"5893","RAD52"
"3360","HTR4"
"54460","MRPS21"
"7180","CRISP2"
"54332","GDAP1"
"23039","XPO7"
"23774","BRD1"
"79827","CLMP"
"11190","CEP250"
"337959","KRTAP13-2"
"6120","RPE"
"516","ATP5G1"
"51393","TRPV2"
"51531","TRMO"
"57171","DOLPP1"
"90990","KIFC2"
"91614","DEPDC7"
"112849","L3HYPDH"
"10147","SUGP2"
"95681","CEP41"
"389852","SPACA5"
"26232","FBXO2"
"414059","TBC1D3B"
"8891","EIF2B3"
"4728","NDUFS8"
"4926","NUMA1"
"9540","TP53I3"
"84966","IGSF21"
"56984","PSMG2"
"7318","UBA7"
"56849","TCEAL7"
"55830","GLT8D1"
"1456","CSNK1G3"
"503497","MS4A13"
"4995","OR3A2"
"654","BMP6"
"118442","GPR62"
"56134","PCDHAC2"
"2701","GJA4"
"6999","TDO2"
"55646","LYAR"
"3743","KCNA7"
"30819","KCNIP2"
"84220","RGPD5"
"6490","PMEL"
"339451","KLHL17"
"9529","BAG5"
"219743","TYSND1"
"84302","TMEM246"
"26207","PITPNC1"
"54978","SLC35F6"
"389874","ZCCHC13"
"390261","OR6M1"
"643394","SPINK9"
"6729","SRP54"
"10096","ACTR3"
"79751","SLC25A22"
"9609","RAB36"
"9968","MED12"
"5257","PHKB"
"274","BIN1"
"54939","COMMD4"
"56999","ADAMTS9"
"136541","PRSS58"
"5934","RBL2"
"56103","PCDHGB2"
"5591","PRKDC"
"11253","MAN1B1"
"151651","EFHB"
"51692","CPSF3"
"51031","GLOD4"
"50614","GALNT9"
"4141","MARS"
"285346","ZNF852"
"1395","CRHR2"
"284403","WDR62"
"64426","SUDS3"
"138428","PTRH1"
"1965","EIF2S1"
"643847","PGA4"
"10217","CTDSPL"
"132789","GNPDA2"
"134288","TMEM174"
"3397","ID1"
"58473","PLEKHB1"
"54932","EXD3"
"120114","FAT3"
"2937","GSS"
"9992","KCNE2"
"445571","CBWD3"
"10039","PARP3"
"10288","LILRB2"
"1392","CRH"
"149950","NOL4L-DT"
"5892","RAD51D"
"646658","SYNDIG1L"
"6932","TCF7"
"7272","TTK"
"399664","MEX3D"
"10769","PLK2"
"29796","UQCR10"
"140706","CCM2L"
"28511","NKIRAS2"
"23545","ATP6V0A2"
"5547","PRCP"
"429","ASCL1"
"27086","FOXP1"
"4151","MB"
"130399","ACVR1C"
"1116","CHI3L1"
"6323","SCN1A"
"9625","AATK"
"3859","KRT12"
"54756","IL17RD"
"2746","GLUD1"
"54020","SLC37A1"
"728118","NUTM2A"
"9248","GPR50"
"10349","ABCA10"
"8491","MAP4K3"
"728269","MAGEA9B"
"57188","ADAMTSL3"
"9476","NAPSA"
"254263","CNIH2"
"5598","MAPK7"
"4838","NODAL"
"201163","FLCN"
"54785","BORCS6"
"259215","LY6G6F"
"815","CAMK2A"
"54952","TRNAU1AP"
"493861","EID3"
"100170217","SNAR-B2"
"255743","NPNT"
"3710","ITPR3"
"57515","SERINC1"
"54813","KLHL28"
"1632","ECI1"
"26009","ZZZ3"
"219738","FAM241B"
"112398","EGLN2"
"284067","C17orf105"
"8510","MMP23B"
"7184","HSP90B1"
"6646","SOAT1"
"23017","FAIM2"
"217","ALDH2"
"8838","WISP3"
"128367","OR10X1"
"221481","ARMC12"
"10464","PIBF1"
"64231","MS4A6A"
"200942","KLHDC8B"
"8573","CASK"
"53343","NUDT9"
"55621","TRMT1"
"50511","SYCP3"
"166348","KBTBD12"
"440915","POTEKP"
"7553","ZNF7"
"25970","SH2B1"
"11017","SNRNP27"
"2026","ENO2"
"10221","TRIB1"
"390190","OR5B2"
"84225","ZMYND15"
"9518","GDF15"
"27324","TOX3"
"1839","HBEGF"
"57560","IFT80"
"10179","RBM7"
"1825","DSC3"
"2914","GRM4"
"4927","NUP88"
"81029","WNT5B"
"146894","CD300LG"
"51378","ANGPT4"
"5155","PDGFB"
"8082","SSPN"
"7320","UBE2B"
"462","SERPINC1"
"6189","RPS3A"
"1671","DEFA6"
"11023","VAX1"
"4306","NR3C2"
"152273","FGD5"
"9126","SMC3"
