"SYMBOL","ENTREZID"
"LRP3","4037"
"LRP4","4038"
"LRP5","4041"
"LRP5L","91355"
"LRP6","4040"
"LRP8","7804"
"LRPAP1","4043"
"LRPPRC","10128"
"LRRC1","55227"
"LRRC10","376132"
"LRRC14","9684"
"LRRC15","131578"
"LRRC16",NA
"LRRC17","10234"
"LRRC19","64922"
"LRRC2","79442"
"LRRC20","55222"
"LRRC21",NA
"LRRC22",NA
"LRRC23","10233"
"LRRC24","441381"
"LRRC25","126364"
"LRRC27","80313"
"LRRC28","123355"
"LRRC29","26231"
"LRRC3","81543"
"LRRC30","339291"
"LRRC31","79782"
"LRRC32","2615"
"LRRC33",NA
"LRRC34","151827"
"LRRC35",NA
"LRRC36","55282"
"LRRC37A","9884"
"LRRC37B","114659"
"LRRC38","126755"
"LRRC39","127495"
"LRRC3B","116135"
"LRRC4","64101"
"LRRC40","55631"
"LRRC41","10489"
"LRRC42","115353"
"LRRC43","254050"
"LRRC44",NA
"LRRC45","201255"
"LRRC46","90506"
"LRRC47","57470"
"LRRC48",NA
"LRRC49","54839"
"LRRC4B","94030"
"LRRC4C","57689"
"LRRC50",NA
"LRRC51",NA
"LRRC54",NA
"LRRC55","219527"
"LRRC56","115399"
"LRRC57","255252"
"LRRC58","116064"
"LRRC59","55379"
"LRRC6","23639"
"LRRC61","65999"
"LRRC7","57554"
"LRRC8A","56262"
"LRRC8B","23507"
"LRRC8C","84230"
"LRRC8D","55144"
"LRRC8E","80131"
"LRRCC1","85444"
"LRRFIP1","9208"
"LRRFIP2","9209"
"LRRIQ1","84125"
"LRRIQ2",NA
"LRRK1","79705"
"LRRK2","120892"
"LRRN1","57633"
"LRRN3","54674"
"LRRN5",NA
"LRRN6A",NA
"LRRN6C",NA
"LRRN6D",NA
"LRRTM1","347730"
"LRRTM2","26045"
"LRRTM3","347731"
"LRRTM4","80059"
"LRSAM1","90678"
"LRTM1","57408"
"LSAMP","4045"
"LSG1","55341"
"LSM1","27257"
"LSM10","84967"
"LSM11","134353"
"LSM12","124801"
"LSM14A","26065"
"LSM14B","149986"
"LSM16",NA
"LSM2","57819"
"LSM3","27258"
"LSM4","25804"
"LSM5","23658"
"LSM6","11157"
"LSM7","51690"
"LSM8","51691"
"LSMD1",NA
"LSP1","4046"
"LSR","51599"
"LSS","4047"
"LST-3TM12",NA
"LST1","7940"
"LTA","4049"
"LTA4H","4048"
"LTB","4050"
"LTB4DH",NA
"LTB4R","1241"
"LTB4R2","56413"
"LTBP1","4052"
"LTBP2","4053"
"LTBP3","4054"
"LTBP4","8425"
"LTBR","4055"
"LTC4S","4056"
"LTF","4057"
"LTK","4058"
"LTV1","84946"
"LUC7L","55692"
"LUC7L2","51631"
"LUM","4060"
"LUZP1","7798"
"LUZP2","338645"
"LUZP4","51213"
"LUZP5",NA
"LUZPP1",NA
"LW-1",NA
"LXN","56925"
"LY6D","8581"
"LY6E","4061"
"LY6G5B","58496"
"LY6G5C","80741"
"LY6G6C","80740"
"LY6G6D","58530"
"LY6G6E","79136"
"LY6H","4062"
"LY6K","54742"
"LY75","4065"
"LY86","9450"
"LY9","4063"
"LY96","23643"
"LYAR","55646"
"LYCAT",NA
"LYG2","254773"
"LYK5",NA
"LYL1","4066"
"LYN","4067"
"LYNX1","66004"
"LYPD1","116372"
"LYPD2","137797"
"LYPD3","27076"
"LYPD4","147719"
"LYPD5","284348"
"LYPLA1","10434"
"LYPLA2","11313"
"LYPLA2P1","653639"
"LYPLA3",NA
"LYPLAL1","127018"
"LYSMD1","388695"
"LYSMD2","256586"
"LYSMD3","116068"
"LYSMD4","145748"
"LYST","1130"
"LYZ","4069"
"LYZL1","84569"
"LYZL2","119180"
"LYZL4","131375"
"LYZL6","57151"
"LZIC","84328"
"LZTFL1","54585"
"LZTR1","8216"
"LZTR2",NA
"LZTS1","11178"
"LZTS2","84445"
"M-RIP",NA
"M6PR","4074"
"M6PRBP1",NA
"MAB21L1","4081"
"MAB21L2","10586"
"MACF1","23499"
"MAD1L1","8379"
"MAD2L1","4085"
"MAD2L1BP","9587"
"MAD2L2","10459"
"MADCAM1","8174"
"MADD","8567"
"MAEA","10296"
"MAEL","84944"
"MAF","4094"
"MAF1","84232"
"MAFA","389692"
"MAFB","9935"
"MAFF","23764"
"MAFG","4097"
"MAFK","7975"
"MAG","4099"
"MAGEA1","4100"
"MAGEA10","4109"
"MAGEA11","4110"
"MAGEA12","4111"
"MAGEA2","4101"
"MAGEA2B","266740"
"MAGEA3","4102"
"MAGEA4","4103"
"MAGEA5","4104"
"MAGEA6","4105"
"MAGEA8","4107"
"MAGEA9","4108"
"MAGEB1","4112"
"MAGEB10","139422"
"MAGEB17","645864"
"MAGEB18","286514"
"MAGEB2","4113"
"MAGEB3","4114"
"MAGEB4","4115"
"MAGEB5","347541"
"MAGEB6","158809"
"MAGEB6B",NA
"MAGEC1","9947"
"MAGEC2","51438"
"MAGEC3","139081"
"MAGED1","9500"
"MAGED2","10916"
"MAGED4","728239"
"MAGEE1","57692"
"MAGEE2","139599"
"MAGEF1","64110"
"MAGEH1","28986"
"MAGEL2","54551"
"MAGI1","9223"
"MAGI2","9863"
"MAGI3","260425"
"Magmas",NA
"MAGOH","4116"
"MAK","4117"
"MAK10",NA
"MAK3",NA
"MAL","4118"
"MAL2","114569"
"MALAT1","378938"
"MALL","7851"
"MALT1","10892"
"MAMDC1",NA
"MAMDC2","256691"
"MAMDC4","158056"
"MAML1","9794"
"MAML2","84441"
"MAML3","55534"
"MAN1A1","4121"
"MAN1A2","10905"
"MAN1B1","11253"
"MAN1C1","57134"
"MAN2A1","4124"
"MAN2A2","4122"
"MAN2B1","4125"
"MAN2B2","23324"
"MAN2C1","4123"
"MANBA","4126"
"MANBAL","63905"
"MANEA","79694"
"MANEAL","149175"
"MANSC1","54682"
"MAOA","4128"
"MAOB","4129"
"MAP1A","4130"
"MAP1B","4131"
"MAP1D",NA
"MAP1LC3A","84557"
"MAP1LC3B","81631"
"MAP2","4133"
"MAP2K1","5604"
"MAP2K1IP1",NA
"MAP2K2","5605"
"MAP2K3","5606"
"MAP2K4","6416"
"MAP2K5","5607"
"MAP2K6","5608"
"MAP2K7","5609"
"MAP3K1","4214"
"MAP3K10","4294"
"MAP3K11","4296"
"MAP3K12","7786"
"MAP3K13","9175"
"MAP3K14","9020"
"MAP3K15","389840"
"MAP3K2","10746"
"MAP3K3","4215"
"MAP3K4","4216"
"MAP3K5","4217"
"MAP3K6","9064"
"MAP3K7","6885"
"MAP3K7IP1",NA
"MAP3K7IP2",NA
"MAP3K8","1326"
"MAP3K9","4293"
"MAP4","4134"
"MAP4K1","11184"
"MAP4K2","5871"
"MAP4K3","8491"
"MAP4K4","9448"
"MAP4K5","11183"
"MAP6","4135"
"MAP6D1","79929"
"MAP7","9053"
"MAPBPIP",NA
"MAPK1","5594"
"MAPK10","5602"
"MAPK11","5600"
"MAPK12","6300"
"MAPK13","5603"
"MAPK14","1432"
"MAPK15","225689"
"MAPK3","5595"
"MAPK4","5596"
"MAPK6","5597"
"MAPK7","5598"
"MAPK8","5599"
"MAPK8IP1","9479"
"MAPK8IP2","23542"
"MAPK8IP3","23162"
"MAPK9","5601"
"MAPKAP1","79109"
"MAPKAPK2","9261"
"MAPKAPK3","7867"
"MAPKAPK5","8550"
"MAPKBP1","23005"
"MAPRE1","22919"
"MAPRE2","10982"
"MAPRE3","22924"
"MAPT","4137"
"Mar1",NA
"Mar10",NA
"Mar11",NA
"Mar12",NA
"Mar13",NA
"Mar2",NA
"Mar3",NA
"Mar4",NA
"Mar5",NA
"Mar6",NA
"Mar7",NA
"Mar8",NA
"Mar9",NA
"MARCKS","4082"
"MARCKSL1","65108"
"MARCO","8685"
"MARK1","4139"
"MARK2","2011"
"MARK3","4140"
"MARK4","57787"
"MARS","4141"
"MARS2","92935"
"MARVELD1","83742"
"MARVELD2","153562"
"MARVELD3","91862"
"MAS1","4142"
"MAS1L","116511"
"MASA",NA
"MASP1","5648"
"MASP2","10747"
"MASS1",NA
"MAST1","22983"
"MAST2","23139"
"MAST3","23031"
"MAST4","375449"
"MASTL","84930"
"MAT1A","4143"
"MAT2A","4144"
"MAT2B","27430"
"MATK","4145"
"MATN1","4146"
"MATN2","4147"
"MATN3","4148"
"MATN4","8785"
"MATR3","9782"
"MAWBP",NA
"MAX","4149"
"MAZ","4150"
"MB","4151"
"MBD1","4152"
"MBD2","8932"
"MBD3","53615"
"MBD3L1","85509"
"MBD3L2","125997"
"MBD4","8930"
"MBD5","55777"
"MBD6","114785"
"MBIP","51562"
"MBL1P1",NA
"MBL2","4153"
"MBNL1","4154"
"MBNL2","10150"
"MBNL3","55796"
"MBP","4155"
"MBTD1","54799"
"MBTPS1","8720"
"MBTPS2","51360"
"MC1R","4157"
"MC2R","4158"
"MC3R","4159"
"MC4R","4160"
"MC5R","4161"
"MCAM","4162"
"MCART1",NA
"MCART2",NA
"MCC","4163"
"MCCC1","56922"
"MCCC2","64087"
"MCEE","84693"
"MCEMP1","199675"
"MCF2","4168"
"MCF2L","23263"
"MCF2L2","23101"
"MCFD2","90411"
"MCFP",NA
"MCHR1","2847"
"MCHR2","84539"
"MCL1","4170"
"MCM10","55388"
"MCM2","4171"
"MCM3","4172"
"MCM3AP","8888"
"MCM3APAS",NA
"MCM4","4173"
"MCM5","4174"
"MCM6","4175"
"MCM7","4176"
"MCM8","84515"
"MCMDC1",NA
"MCOLN1","57192"
"MCOLN2","255231"
"MCOLN3","55283"
"MCPH1","79648"
"MCRS1","10445"
"MCTP1","79772"
"MCTP2","55784"
"MCTS1","28985"
"MDAC1",NA
"MDC1","9656"
"MDFI","4188"
"MDFIC","29969"
"MDGA1","266727"
"MDH1","4190"
"MDH1B","130752"
"MDH2","4191"
"MDK","4192"
"MDM1","56890"
"MDM2","4193"
"MDM4","4194"
"MDN1","23195"
"MDP-1",NA
"MDS025",NA
"MDS028",NA
"MDS032",NA
"MDS1",NA
"MDS2","259283"
"ME1","4199"
"ME2","4200"
"ME3","10873"
"MEA1","4201"
"MECP2","4204"
"MECR","51102"
"MED12","9968"
"MED12L","116931"
"MED18","54797"
"MED19","219541"
"MED25","81857"
"MED28","80306"
"MED31","51003"
"MED4","29079"
"MED6","10001"
"MED8","112950"
"MED9","55090"
"MEF2A","4205"
"MEF2B","100271849"
"MEF2C","4208"
"MEF2D","4209"
"MEFV","4210"
"MEG3","55384"
"MEGF10","84466"
"MEGF11","84465"
"MEIS1","4211"
"MEIS2","4212"
"MEIS3","56917"
"MEIS3P1","4213"
"MELK","9833"
"MELL1",NA
"MEN1","4221"
"MEOX1","4222"
"MEOX2","4223"
"MEP1A","4224"
"MEP1B","4225"
"MEPE","56955"
"MERTK","10461"
"MESDC1",NA
"MESDC2",NA
"MESP1","55897"
"MESP2","145873"
"MEST","4232"
"MET","4233"
"METAP1","23173"
"METAP2","10988"
"METRN","79006"
"METRNL","284207"
"METT10D",NA
"METT5D1",NA
"METT5D2",NA
"METTL1","4234"
"METTL2A","339175"
"METTL2B","55798"
"METTL3","56339"
"METTL4","64863"
"METTL5","29081"
"METTL6","131965"
"METTL7A","25840"
"METTL7B","196410"
"MFAP1","4236"
"MFAP2","4237"
"MFAP3","4238"
"MFAP3L","9848"
"MFAP4","4239"
"MFAP5","8076"
"MFGE8","4240"
"MFHAS1","9258"
"MFI2",NA
"MFN1","55669"
"MFN2","9927"
"MFNG","4242"
"MFRP","83552"
"MFSD1","64747"
"MFSD2",NA
"MFSD3","113655"
"MFSD4",NA
"MFSD5","84975"
"MFSD7","84179"
"MGA","23269"
"MGAM","8972"
"MGAT1","4245"
"MGAT2","4247"
"MGAT3","4248"
"MGAT4A","11320"
"MGAT4B","11282"
"MGAT4C","25834"
"MGAT5","4249"
"MGAT5B","146664"
"MGC10334",NA
"MGC10433",NA
"MGC10471",NA
"MGC10646",NA
"MGC10701",NA
"MGC10812",NA
"MGC10814",NA
"MGC10850",NA
"MGC10911",NA
"MGC10955",NA
"MGC10981",NA
"MGC10992",NA
"MGC10993",NA
"MGC10997",NA
"MGC11082",NA
"MGC11102",NA
"MGC11257",NA
"MGC11266",NA
"MGC11271",NA
"MGC11332",NA
"MGC11335",NA
"MGC119295",NA
"MGC12488",NA
"MGC12760",NA
"MGC12916","84815"
"MGC12928",NA
"MGC12935",NA
"MGC12965",NA
"MGC12966",NA
"MGC12981",NA
"MGC12982",NA
"MGC13005",NA
"MGC13008",NA
"MGC13017",NA
"MGC13024",NA
"MGC13034",NA
"MGC13040",NA
"MGC13053",NA
"MGC13057",NA
"MGC13096",NA
"MGC13098",NA
"MGC13114",NA
"MGC13125",NA
"MGC13138",NA
"MGC13170",NA
"MGC13379",NA
"MGC14141",NA
"MGC14289",NA
"MGC14327",NA
"MGC14376",NA
"MGC14425",NA
"MGC14436",NA
"MGC14738",NA
"MGC15407",NA
"MGC15416",NA
"MGC15476",NA
"MGC15523",NA
"MGC15613",NA
"MGC15619",NA
"MGC15634",NA
"MGC15705",NA
"MGC15875",NA
"MGC15885","197003"
"MGC15912",NA
"MGC16025","85009"
"MGC16028",NA
"MGC16037",NA
"MGC16075",NA
"MGC16121",NA
"MGC16142",NA
"MGC16169",NA
"MGC16186",NA
"MGC16207",NA
"MGC16211",NA
"MGC16275","85001"
"MGC16291",NA
"MGC16372",NA
"MGC16384",NA
"MGC16385",NA
"MGC16597",NA
"MGC16703",NA
"MGC16824",NA
"MGC16943",NA
"MGC17330",NA
"MGC17403",NA
"MGC17839",NA
"MGC18216",NA
"MGC19604",NA
"MGC19764",NA
"MGC20255",NA
"MGC20470",NA
"MGC20647",NA
"MGC20983",NA
"MGC21644",NA
"MGC21675",NA
"MGC21830",NA
"MGC21874",NA
"MGC21881",NA
"MGC22001",NA
"MGC22014",NA
"MGC22265",NA
"MGC22793",NA
"MGC23244",NA
"MGC23270",NA
"MGC23280",NA
"MGC23284",NA
"MGC23909",NA
"MGC23985",NA
"MGC24039",NA
"MGC2408",NA
"MGC24103",NA
"MGC24125",NA
"MGC24381",NA
"MGC24665",NA
"MGC2474",NA
"MGC24975",NA
"MGC25181",NA
"MGC2574",NA
"MGC2654",NA
"MGC26597",NA
"MGC2664",NA
"MGC26647",NA
"MGC26694",NA
"MGC26718",NA
"MGC26733",NA
"MGC26744",NA
"MGC26856",NA
"MGC26885",NA
"MGC26963",NA
"MGC27016",NA
"MGC27165",NA
"MGC27345","157247"
"MGC27348",NA
"MGC27382","149047"
"MGC2747",NA
"MGC2749",NA
"MGC2752",NA
"MGC2803",NA
"MGC2848",NA
"MGC2889","84789"
"MGC29671",NA
"MGC29891",NA
"MGC29898",NA
"MGC3020",NA
"MGC3032",NA
"MGC3101",NA
"MGC3121",NA
"MGC3123",NA
"MGC31957",NA
"MGC3196",NA
"MGC31967",NA
"MGC32020",NA
"MGC3207",NA
"MGC3260",NA
"MGC3265",NA
"MGC32805","153163"
"MGC33212",NA
"MGC33214",NA
"MGC33302",NA
"MGC33367",NA
"MGC33407",NA
"MGC33486",NA
"MGC33530",NA
"MGC33556",NA
"MGC33584",NA
"MGC33648",NA
"MGC33657",NA
"MGC33839",NA
"MGC33846",NA
"MGC33894",NA
"MGC33926",NA
"MGC33948",NA
"MGC34646",NA
"MGC34647",NA
"MGC34713",NA
"MGC34725",NA
"MGC34732",NA
"MGC34761",NA
"MGC34774",NA
"MGC34800",NA
"MGC34821",NA
"MGC34824",NA
"MGC34829",NA
"MGC34830",NA
"MGC35023",NA
"MGC35030",NA
"MGC35043",NA
"MGC35048",NA
"MGC35154",NA
"MGC35169",NA
"MGC35212",NA
"MGC35295",NA
"MGC35308",NA
"MGC35361",NA
"MGC35402",NA
"MGC35440",NA
"MGC3731",NA
"MGC3771",NA
"MGC39372",NA
"MGC39497",NA
"MGC39518",NA
"MGC39545",NA
"MGC39581",NA
"MGC39606",NA
"MGC39633",NA
"MGC39681",NA
"MGC39715",NA
"MGC39821",NA
"MGC39900",NA
"MGC40069",NA
"MGC40168",NA
"MGC40178",NA
"MGC40222",NA
"MGC40405",NA
"MGC40489",NA
"MGC40499",NA
"MGC40574",NA
"MGC40579",NA
"MGC4093",NA
"MGC4172",NA
"MGC41945",NA
"MGC42090",NA
"MGC42105",NA
"MGC42157",NA
"MGC42174",NA
"MGC42367",NA
"MGC42630",NA
"MGC42638",NA
"MGC4266",NA
"MGC4268",NA
"MGC4278",NA
"MGC4294",NA
"MGC43122",NA
"MGC4399",NA
"MGC44505",NA
"MGC4473",NA
"MGC45438",NA
"MGC45491",NA
"MGC4562",NA
"MGC45800",NA
"MGC45840",NA
"MGC45922",NA
"MGC4618",NA
"MGC46336",NA
"MGC46496",NA
"MGC4655",NA
"MGC4677",NA
"MGC4692",NA
"MGC4728",NA
"MGC4771",NA
"MGC4825",NA
"MGC4859","79150"
"MGC48595",NA
"MGC48915",NA
"MGC50559",NA
"MGC50721",NA
"MGC50722",NA
"MGC50811",NA
"MGC51025",NA
"MGC5139",NA
"MGC52000",NA
"MGC52057",NA
"MGC52282",NA
"MGC5242",NA
"MGC52423",NA
"MGC52498",NA
"MGC5297",NA
"MGC5370",NA
"MGC5457",NA
"MGC5509",NA
"MGC5566",NA
"MGC5590",NA
"MGC5618",NA
"MGC57346",NA
"MGC59937",NA
"MGC61571",NA
"MGC62100",NA
"MGC7036",NA
"MGC70863",NA
"MGC70924",NA
"MGC71805",NA
"MGC71993",NA
"MGC72075",NA
"MGC72080",NA
"MGC72104",NA
"MGC75360",NA
"MGC87042",NA
"MGC87631",NA
"MGC9712",NA
"MGC9850",NA
"MGC9913",NA
"MGC99813",NA
"MGEA5","10724"
"MGLL","11343"
"MGMT","4255"
"MGP","4256"
"MGRN1","23295"
"MGST1","4257"
"MGST2","4258"
"MGST3","4259"
"MIA","8190"
"MIA2","4253"
"MIB1","57534"
"MIB2","142678"
"MICA","100507436"
"MICAL-L1",NA
"MICAL-L2",NA
"MICAL1","64780"
"MICAL2","9645"
"MICAL3","57553"
"MICALCL","84953"
"MICB","4277"
"MID1","4281"
"MID1IP1","58526"
"MID2","11043"
"MIDN","90007"
"MIER1","57708"
"MIF","4282"
"MIF4GD","57409"
"mimitin",NA
"MINA",NA
"MINK1","50488"
"MINPP1","9562"
"MIOX","55586"
"MIP","4284"
"MIPEP","4285"
"MIPOL1","145282"
"MIR16",NA
"MIRN21",NA
"MIS12","79003"
"MIST",NA
"MITF","4286"
"MIXL1","83881"
"MIZF",NA
"MKI67","4288"
"MKI67IP",NA
"MKKS","8195"
"MKL1","57591"
"MKL2","57496"
"MKLN1","4289"
"MKNK1","8569"
"MKNK2","2872"
"MKRN1","23608"
"MKRN2","23609"
"MKRN3","7681"
"MKRN4",NA
"MKS1","54903"
"MLANA","2315"
"MLC1","23209"
"MLC1SA",NA
"MLCK",NA
"MLF1","4291"
"MLF1IP",NA
"MLF2","8079"
"MLH1","4292"
"MLH3","27030"
"MLKL","197259"
"MLL",NA
"MLL2",NA
"MLL3",NA
"MLL4",NA
"MLL5",NA
"MLLT1","4298"
"MLLT10","8028"
"MLLT11","10962"
"MLLT3","4300"
"MLLT4",NA
"MLLT6","4302"
"MLLT7",NA
"MLN","4295"
"MLNR","2862"
"MLPH","79083"
"MLR1",NA
"MLR2",NA
"MLSTD1",NA
"MLSTD2",NA
"MLX","6945"
"MLXIP","22877"
"MLXIPL","51085"
"MLYCD","23417"
"MLZE",NA
"MMAA","166785"
"MMAB","326625"
"MMACHC","25974"
"MMD","23531"
"MMD2","100505381"
"MME","4311"
"MMP1","4312"
"MMP10","4319"
"MMP11","4320"
"MMP12","4321"
"MMP13","4322"
"MMP14","4323"
"MMP15","4324"
"MMP16","4325"
"MMP17","4326"
"MMP19","4327"
"MMP2","4313"
"MMP20","9313"
"MMP21","118856"
"MMP23A","8511"
"MMP23B","8510"
"MMP24","10893"
"MMP25","64386"
"MMP26","56547"
"MMP27","64066"
"MMP28","79148"
"MMP3","4314"
"MMP7","4316"
"MMP8","4317"
"MMP9","4318"
"MMPL1",NA
"MMRN1","22915"
"MMRN2","79812"
"MMS19L",NA
"MN1","4330"
"MNAB",NA
"MNAT1","4331"
"MNDA","4332"
"MNS1","55329"
"MNT","4335"
"MOAP1","64112"
"MOBK1B",NA
"MOBKL1A",NA
"MOBKL2A",NA
"MOBKL2B",NA
"MOBKL2C",NA
"MOBP","4336"
"MOCOS","55034"
"MOCS1","4337"
"MOCS2","4338"
"MOCS3","27304"
"MOG","4340"
"MOGAT1","116255"
"MOGAT2","80168"
"MOGAT3","346606"
"MON1A","84315"
"MON1B","22879"
"MON2","23041"
"MORC1","27136"
"MORC2","22880"
"MORC3","23515"
"MORC4","79710"
"MORF4","10934"
"MORF4L1","10933"
"MORF4L2","9643"
"MORG1",NA
"MORN1","79906"
"MORN2","729967"
"MORN3","283385"
"MOS","4342"
"MOSC1",NA
"MOSC2",NA
"MOSPD1","56180"
"MOSPD2","158747"
"MOSPD3","64598"
"MOV10","4343"
"MOV10L1","54456"
"MOXD1","26002"
"MPDU1","9526"
"MPDZ","8777"
"MPEG1","219972"
"MPFL",NA
"MPG","4350"
"MPHOSPH1",NA
"MPHOSPH10","10199"
"MPHOSPH6","10200"
"MPHOSPH9","10198"
"MPI","4351"
"MPL","4352"
"MPN2",NA
"MPO","4353"
"MPP1","4354"
"MPP2","4355"
"MPP3","4356"
"MPP4","58538"
"MPP5","64398"
"MPP6","51678"
"MPP7","143098"
"MPPE1","65258"
"MPPED1","758"
"MPPED2","744"
"MPST","4357"
"MPV17","4358"
"MPZ","4359"
"MPZL1","9019"
"MR1","3140"
"MRAP","56246"
"MRAS","22808"
"MRC1","4360"
"MRC2","9902"
"MRCL3",NA
"MRE11A",NA
"MRFAP1","93621"
"MRFAP1L1","114932"
"MRGPRD","116512"
"MRGPRE","116534"
"MRGPRF","116535"
"MRGPRG","386746"
"MRGPRX1","259249"
"MRGPRX2","117194"
"MRGPRX3","117195"
"MRGPRX4","117196"
"MRLC2",NA
"MRM1","79922"
"MRO","83876"
"MRP63",NA
"MRPL1","65008"
"MRPL10","124995"
"MRPL11","65003"
"MRPL12","6182"
"MRPL13","28998"
"MRPL14","64928"
"MRPL15","29088"
"MRPL16","54948"
"MRPL17","63875"
"MRPL18","29074"
"MRPL19","9801"
"MRPL2","51069"
"MRPL20","55052"
"MRPL21","219927"
"MRPL22","29093"
"MRPL23","6150"
"MRPL24","79590"
"MRPL27","51264"
"MRPL28","10573"
"MRPL3","11222"
"MRPL30","51263"
"MRPL32","64983"
"MRPL33","9553"
"MRPL34","64981"
"MRPL35","51318"
"MRPL36","64979"
"MRPL37","51253"
"MRPL38","64978"
"MRPL39","54148"
"MRPL4","51073"
"MRPL40","64976"
"MRPL41","64975"
"MRPL42","28977"
"MRPL43","84545"
"MRPL44","65080"
"MRPL45","84311"
"MRPL46","26589"
"MRPL47","57129"
"MRPL48","51642"
"MRPL49","740"
"MRPL50","54534"
"MRPL51","51258"
"MRPL52","122704"
"MRPL53","116540"
"MRPL54","116541"
"MRPL55","128308"
"MRPL9","65005"
"MRPS10","55173"
"MRPS11","64963"
"MRPS12","6183"
"MRPS14","63931"
"MRPS15","64960"
"MRPS16","51021"
"MRPS17","51373"
"MRPS18A","55168"
"MRPS18B","28973"
"MRPS18C","51023"
"MRPS2","51116"
"MRPS21","54460"
"MRPS22","56945"
"MRPS23","51649"
"MRPS24","64951"
"MRPS25","64432"
"MRPS26","64949"
"MRPS27","23107"
"MRPS28","28957"
"MRPS30","10884"
"MRPS31","10240"
"MRPS33","51650"
"MRPS34","65993"
"MRPS35","60488"
"MRPS36","92259"
"MRPS5","64969"
"MRPS6","64968"
"MRPS7","51081"
"MRPS9","64965"
"MRRF","92399"
"MRS2L",NA
"MRVI1","10335"
"MS4A1","931"
"MS4A10","341116"
"MS4A12","54860"
"MS4A2","2206"
"MS4A3","932"
"MS4A4A","51338"
"MS4A5","64232"
"MS4A6A","64231"
"MS4A6E","245802"
"MS4A7","58475"
"MS4A8B",NA
"MSC","9242"
"MSGN1","343930"
"MSH2","4436"
"MSH3","4437"
"MSH4","4438"
"MSH5","4439"
"MSH6","2956"
"MSI1","4440"
"MSI2","124540"
"MSL2L1",NA
"MSL3L1",NA
"MSLN","10232"
"MSMB","4477"
"MSN","4478"
"MSR1","4481"
"MSRA","4482"
"MSRB2","22921"
"MSRB3","253827"
"MST1","4485"
"MST150",NA
"MST1R","4486"
"MSTO1","55154"
"MSTP9",NA
"MSX1","4487"
"MSX2","4488"
"MSX2P",NA
"MT",NA
"MT1A","4489"
"MT1B","4490"
"MT1E","4493"
"MT1F","4494"
"MT1G","4495"
"MT1H","4496"
"MT1JP","4498"
"MT1L","4500"
"MT1M","4499"
"MT1X","4501"
"MT2A","4502"
"MT3","4504"
"MT4","84560"
"MTA1","9112"
"MTA2","9219"
"MTA3","57504"
"MTAC2D1",NA
"MTAP","4507"
"MTBP","27085"
"MTCH1","23787"
"MTCH2","23788"
"MTCP1","4515"
"MTDH","92140"
"MTE",NA
"MTERF",NA
"MTERFD1",NA
"MTERFD2",NA
"MTERFD3",NA
"MTF1","4520"
"MTF2","22823"
"MTFMT","123263"
"MTFR1","9650"
"MTG1","92170"
"MTHFD1","4522"
"MTHFD1L","25902"
"MTHFD2","10797"
"MTHFD2L","441024"
"MTHFR","4524"
"MTHFS","10588"
"MTIF2","4528"
"MTIF3","219402"
"MTL5",NA
"MTM",NA
"MTM1","4534"
"MTMR1","8776"
"MTMR10","54893"
"MTMR11","10903"
"MTMR12","54545"
"MTMR2","8898"
"MTMR3","8897"
"MTMR4","9110"
"MTMR6","9107"
"MTMR7","9108"
"MTMR8","55613"
"MTMR9","66036"
"MTNR1A","4543"
"MTNR1B","4544"
"MTO1","25821"
"MTP18",NA
"MTPN","136319"
"MTR","4548"
"MTRF1","9617"
"MTRF1L","54516"
"MTRR","4552"
"MTSS1","9788"
"MTTP","4547"
"MTUS1","57509"
"MTVR2","246754"
"MTX1","4580"
"MTX2","10651"
"MTX3","345778"
"MUC1","4582"
"MUC12","10071"
"MUC13","56667"
"MUC15","143662"
"MUC16","94025"
"MUC17","140453"
"MUC19","283463"
"MUC2","4583"
"MUC20","200958"
"MUC3A","4584"
"MUC3B","57876"
"MUC4","4585"
"MUC5AC","4586"
"MUC5B","727897"
"MUC6","4588"
"MUC7","4589"
"MUC8","100129528"
"MUCDHL",NA
"MULK",NA
"MUM1","84939"
"MUM1L1","139221"
"MUS81","80198"
"MUSK","4593"
"MUSTN1","389125"
"MUT","4594"
"MUTED",NA
"MUTYH","4595"
"MVD","4597"
"MVK","4598"
"MVP","9961"
"MX1","4599"
"MX2","4600"
"MXD1","4084"
"MXD3","83463"
"MXD4","10608"
"MXI1","4601"
"MXRA5","25878"
"MXRA7","439921"
"MXRA8","54587"
"MYADM","91663"
"MYADML","151325"
"MYB","4602"
"MYBBP1A","10514"
"MYBL1","4603"
"MYBL2","4605"
"MYBPC1","4604"
"MYBPC2","4606"
"MYBPC3","4607"
"MYBPH","4608"
"MYBPHL","343263"
"MYC","4609"
"MYCBP","26292"
"MYCBP2","23077"
"MYCBPAP","84073"
"MYCL1",NA
"MYCL2",NA
"MYCN","4613"
"MYCNOS","10408"
"MYCT1","80177"
"MYD88","4615"
"MYEF2","50804"
"MYEOV","26579"
"MYEOV2",NA
"MYF5","4617"
"MYF6","4618"
"MYH1","4619"
"MYH10","4628"
"MYH11","4629"
"MYH13","8735"
"MYH14","79784"
"MYH15","22989"
"MYH16","84176"
"MYH2","4620"
"MYH3","4621"
"MYH4","4622"
"MYH6","4624"
"MYH7","4625"
"MYH7B","57644"
"MYH8","4626"
"MYH9","4627"
"MYL1","4632"
"MYL2","4633"
"MYL3","4634"
"MYL4","4635"
"MYL5","4636"
"MYL6","4637"
